X[s],"R TIBIALIS ANTERIOR: EMG 7->filter (FilterSlidingRMS57)"
23.48065,0.0001085925
23.48117,0.0001085146
23.48169,0.0001083547
23.48221,0.0001084655
23.48273,0.0001091086
23.48325,0.0001096307
23.48377,0.0001097085
23.48429,0.0001096054
23.48481,0.0001093285
23.48533,0.000108973
23.48585,0.0001088931
23.48637,0.0001089493
23.48689,0.0001087524
23.4874,0.0001084763
23.48792,0.0001083469
23.48844,0.0001083352
23.48896,0.0001085879
23.48948,0.0001090863
23.49,0.0001098742
23.49052,0.0001107772
23.49104,0.0001113317
23.49156,0.0001114528
23.49208,0.0001114777
23.4926,0.000111866
23.49312,0.0001122161
23.49364,0.0001122891
23.49415,0.0001123071
23.49467,0.000112326
23.49519,0.0001123207
23.49571,0.0001123816
23.49623,0.0001126371
23.49675,0.0001128246
23.49727,0.0001128524
23.49779,0.0001128556
23.49831,0.0001129253
23.49883,0.0001131849
23.49935,0.0001134398
23.49987,0.0001135225
23.50039,0.000113523
23.5009,0.0001135851
23.50142,0.0001136856
23.50194,0.0001133806
23.50246,0.0001128042
23.50298,0.0001125969
23.5035,0.000112603
23.50402,0.0001126029
23.50454,0.0001126202
23.50506,0.0001126956
23.50558,0.0001127739
23.5061,0.0001127773
23.50662,0.0001127237
23.50714,0.0001126765
23.50765,0.0001127382
23.50817,0.0001130801
23.50869,0.0001138199
23.50921,0.0001146293
23.50973,0.0001151616
23.51025,0.0001154546
23.51077,0.000115584
23.51129,0.0001156115
23.51181,0.0001156546
23.51233,0.0001161873
23.51285,0.0001171503
23.51336,0.0001178052
23.51389,0.0001180365
23.5144,0.000118146
23.51492,0.0001182876
23.51544,0.0001183395
23.51596,0.0001184391
23.51648,0.000118877
23.517,0.0001190138
23.51752,0.000118846
23.51804,0.0001187812
23.51856,0.0001187911
23.51908,0.00011873
23.5196,0.0001187635
23.52011,0.000118804
23.52064,0.0001187591
23.52115,0.0001186367
23.52167,0.0001185369
23.52219,0.0001185897
23.52271,0.0001186189
23.52323,0.0001183562
23.52375,0.000118228
23.52427,0.0001183305
23.52479,0.0001183841
23.52531,0.0001183933
23.52583,0.0001183954
23.52635,0.0001183922
23.52687,0.0001183824
23.52739,0.0001183899
23.5279,0.0001184162
23.52842,0.0001183998
23.52894,0.0001182927
23.52946,0.0001180493
23.52998,0.0001177069
23.5305,0.0001174608
23.53102,0.0001174018
23.53154,0.0001174804
23.53206,0.0001175777
23.53258,0.0001175834
23.5331,0.000117574
23.53362,0.0001177225
23.53414,0.0001179347
23.53465,0.0001180271
23.53517,0.0001180305
23.53569,0.0001180368
23.53621,0.0001180638
23.53673,0.0001180886
23.53725,0.0001180558
23.53777,0.0001179948
23.53829,0.0001180314
23.53881,0.0001180369
23.53933,0.000117946
23.53985,0.0001179223
23.54037,0.0001179735
23.54088,0.0001180587
23.5414,0.000118045
23.54192,0.0001179899
23.54244,0.0001179557
23.54296,0.0001179371
23.54348,0.0001179299
23.544,0.0001179406
23.54452,0.0001179391
23.54504,0.0001178696
23.54556,0.0001177214
23.54608,0.0001174944
23.5466,0.000117293
23.54712,0.0001173639
23.54763,0.0001177012
23.54815,0.0001177825
23.54867,0.0001178084
23.54919,0.0001179547
23.54971,0.0001179559
23.55023,0.0001179718
23.55075,0.000117938
23.55127,0.0001180151
23.55179,0.0001181399
23.55231,0.0001180975
23.55283,0.0001183428
23.55335,0.0001186733
23.55387,0.0001186557
23.55438,0.0001185964
23.5549,0.000118573
23.55542,0.0001185866
23.55594,0.0001185924
23.55646,0.0001185576
23.55698,0.000118497
23.5575,0.000118429
23.55802,0.0001183159
23.55854,0.0001180105
23.55906,0.0001175162
23.55958,0.0001172533
23.5601,0.0001173034
23.56062,0.0001172371
23.56113,0.0001170232
23.56166,0.0001166359
23.56217,0.0001155509
23.56269,0.000114051
23.56321,0.0001134212
23.56373,0.0001133712
23.56425,0.0001133754
23.56477,0.0001133583
23.56529,0.0001133274
23.56581,0.0001133339
23.56633,0.0001135358
23.56685,0.0001138319
23.56737,0.000113954
23.56788,0.0001139515
23.5684,0.0001139407
23.56892,0.0001139034
23.56944,0.0001137943
23.56996,0.0001137687
23.57048,0.0001137467
23.571,0.0001134921
23.57152,0.0001133559
23.57204,0.0001136532
23.57256,0.0001139205
23.57308,0.0001138843
23.5736,0.0001138837
23.57412,0.0001139216
23.57463,0.0001139152
23.57515,0.0001139558
23.57567,0.0001138946
23.57619,0.0001136624
23.57671,0.0001134486
23.57723,0.0001133999
23.57775,0.0001134676
23.57827,0.000113529
23.57879,0.0001134978
23.57931,0.0001133262
23.57983,0.0001131494
23.58035,0.0001131246
23.58087,0.0001131476
23.58138,0.0001131335
23.5819,0.0001131578
23.58242,0.0001132995
23.58294,0.0001135088
23.58346,0.0001136802
23.58398,0.0001137399
23.5845,0.0001137378
23.58502,0.000113732
23.58554,0.0001137353
23.58606,0.0001137483
23.58658,0.0001137053
23.5871,0.0001134377
23.58762,0.0001130686
23.58813,0.0001130152
23.58865,0.0001130434
23.58917,0.0001130189
23.58969,0.0001131355
23.59021,0.0001131744
23.59073,0.0001132313
23.59125,0.0001137761
23.59177,0.0001146434
23.59229,0.000115066
23.59281,0.0001150821
23.59333,0.000115085
23.59385,0.0001149724
23.59437,0.0001148512
23.59488,0.0001148822
23.5954,0.0001149179
23.59592,0.0001148666
23.59644,0.0001148513
23.59696,0.0001148947
23.59748,0.00011483
23.598,0.0001147537
23.59852,0.0001148805
23.59904,0.0001149475
23.59956,0.0001148206
23.60008,0.000114727
23.6006,0.0001146832
23.60112,0.0001146695
23.60163,0.0001146792
23.60215,0.0001148122
23.60267,0.0001151126
23.60319,0.0001153325
23.60371,0.0001153837
23.60423,0.0001153715
23.60475,0.0001153597
23.60527,0.0001153962
23.60579,0.0001157972
23.60631,0.0001167208
23.60683,0.0001172872
23.60735,0.0001174295
23.60787,0.0001173893
23.60839,0.0001172279
23.6089,0.0001170369
23.60942,0.0001169124
23.60994,0.0001169349
23.61046,0.0001169847
23.61098,0.0001169129
23.6115,0.0001166975
23.61202,0.0001163913
23.61254,0.0001162831
23.61306,0.0001164148
23.61358,0.0001165429
23.6141,0.0001164291
23.61462,0.0001163739
23.61514,0.0001163851
23.61565,0.0001164406
23.61617,0.0001166551
23.61669,0.0001168813
23.61721,0.0001169079
23.61773,0.000116879
23.61825,0.0001169077
23.61877,0.0001169145
23.61929,0.0001168988
23.61981,0.0001169193
23.62033,0.000116989
23.62085,0.0001171038
23.62137,0.0001172433
23.62189,0.0001173193
23.6224,0.0001173225
23.62292,0.0001173242
23.62344,0.0001173673
23.62396,0.0001173843
23.62448,0.000117359
23.625,0.0001172746
23.62552,0.0001170671
23.62604,0.0001168063
23.62656,0.000116653
23.62708,0.0001164216
23.6276,0.000116057
23.62812,0.0001159657
23.62864,0.0001159679
23.62915,0.0001159918
23.62967,0.0001159291
23.63019,0.0001159065
23.63071,0.0001160774
23.63123,0.0001161485
23.63175,0.0001161078
23.63227,0.0001160904
23.63279,0.0001162037
23.63331,0.0001164826
23.63383,0.0001168637
23.63435,0.0001170406
23.63486,0.0001170321
23.63539,0.0001169887
23.6359,0.0001168303
23.63642,0.000116496
23.63694,0.0001162569
23.63746,0.0001161641
23.63798,0.0001161502
23.6385,0.000116155
23.63902,0.0001161175
23.63954,0.0001161781
23.64006,0.0001162745
23.64058,0.0001162096
23.6411,0.0001161475
23.64161,0.0001161444
23.64214,0.0001160264
23.64265,0.0001159734
23.64317,0.0001160363
23.64369,0.0001160012
23.64421,0.0001158391
23.64473,0.0001156323
23.64525,0.0001155831
23.64577,0.0001156518
23.64629,0.0001156575
23.64681,0.0001156079
23.64733,0.0001156009
23.64785,0.0001155505
23.64837,0.0001153308
23.64889,0.0001151706
23.6494,0.0001151767
23.64992,0.0001151958
23.65044,0.0001151357
23.65096,0.0001149726
23.65148,0.0001149007
23.652,0.0001149142
23.65252,0.0001149178
23.65304,0.0001149266
23.65356,0.000114953
23.65408,0.0001149446
23.6546,0.0001149427
23.65512,0.0001149227
23.65564,0.0001148168
23.65615,0.0001146257
23.65667,0.0001143491
23.65719,0.0001142222
23.65771,0.000114439
23.65823,0.0001145987
23.65875,0.0001144401
23.65927,0.0001141579
23.65979,0.0001139688
23.66031,0.0001141768
23.66083,0.0001147199
23.66135,0.0001149038
23.66187,0.0001149046
23.66238,0.0001150658
23.6629,0.0001153325
23.66342,0.0001154776
23.66394,0.0001155306
23.66446,0.0001155787
23.66498,0.0001155762
23.6655,0.0001154518
23.66602,0.0001153246
23.66654,0.0001157208
23.66706,0.000117122
23.66758,0.0001182186
23.6681,0.0001182656
23.66862,0.0001185887
23.66913,0.000119158
23.66965,0.0001193314
23.67017,0.0001191911
23.67069,0.0001191244
23.67121,0.0001192692
23.67173,0.0001193271
23.67225,0.0001192322
23.67277,0.000119147
23.67329,0.000119078
23.67381,0.0001190522
23.67433,0.0001191428
23.67485,0.0001193372
23.67537,0.0001195105
23.67588,0.0001195956
23.6764,0.0001195783
23.67692,0.000119412
23.67744,0.00011909
23.67796,0.0001189321
23.67848,0.0001189334
23.679,0.000118896
23.67952,0.0001189447
23.68004,0.0001190814
23.68056,0.0001191727
23.68108,0.0001191835
23.6816,0.0001191882
23.68212,0.0001192635
23.68263,0.0001194755
23.68316,0.0001195587
23.68367,0.0001194922
23.68419,0.0001189209
23.68471,0.0001181728
23.68523,0.0001180799
23.68575,0.0001180723
23.68627,0.0001182119
23.68679,0.0001182964
23.68731,0.0001179571
23.68783,0.0001179531
23.68835,0.0001183096
23.68887,0.0001184622
23.68938,0.0001184042
23.6899,0.0001185181
23.69042,0.0001187238
23.69094,0.0001187096
23.69146,0.000118585
23.69198,0.00011854
23.6925,0.0001185284
23.69302,0.0001183725
23.69354,0.0001181363
23.69406,0.0001180022
23.69458,0.0001179987
23.6951,0.0001180112
23.69562,0.0001179201
23.69613,0.0001177457
23.69665,0.0001176634
23.69717,0.0001176828
23.69769,0.0001177563
23.69821,0.0001178327
23.69873,0.0001178569
23.69925,0.000117855
23.69977,0.000117884
23.70029,0.0001179346
23.70081,0.0001179658
23.70133,0.0001179893
23.70185,0.0001180035
23.70237,0.0001180331
23.70288,0.0001183508
23.7034,0.0001187558
23.70392,0.000118818
23.70444,0.0001186562
23.70496,0.0001186065
23.70548,0.0001189004
23.706,0.0001191919
23.70652,0.0001192421
23.70704,0.0001192182
23.70756,0.0001194339
23.70808,0.0001197699
23.7086,0.0001200579
23.70912,0.0001202179
23.70963,0.0001202594
23.71015,0.0001202688
23.71067,0.0001202325
23.71119,0.0001202109
23.71171,0.0001202091
23.71223,0.0001201945
23.71275,0.0001201849
23.71327,0.0001201859
23.71379,0.0001202777
23.71431,0.0001203925
23.71483,0.0001201084
23.71535,0.0001196129
23.71587,0.0001193179
23.71638,0.0001193056
23.7169,0.0001193463
23.71742,0.0001191408
23.71794,0.0001188979
23.71846,0.0001190807
23.71898,0.0001185666
23.7195,0.00011697
23.72002,0.0001157954
23.72054,0.0001153843
23.72106,0.0001154055
23.72158,0.0001157465
23.7221,0.0001161286
23.72262,0.0001162003
23.72313,0.0001162442
23.72365,0.0001166002
23.72417,0.0001171972
23.72469,0.0001178272
23.72521,0.0001183112
23.72573,0.0001186096
23.72625,0.0001187966
23.72677,0.0001188818
23.72729,0.0001188938
23.72781,0.0001186476
23.72833,0.0001181798
23.72885,0.0001179571
23.72937,0.0001179555
23.72989,0.000117921
23.7304,0.000117907
23.73092,0.0001179272
23.73144,0.0001179679
23.73196,0.0001178762
23.73248,0.0001175077
23.733,0.0001171355
23.73352,0.0001170259
23.73404,0.0001170163
23.73456,0.0001169916
23.73508,0.0001169047
23.7356,0.0001168178
23.73612,0.0001167963
23.73664,0.0001167565
23.73715,0.0001169518
23.73767,0.0001174084
23.73819,0.0001177669
23.73871,0.0001177833
23.73923,0.0001174335
23.73975,0.000116696
23.74027,0.0001160669
23.74079,0.0001162082
23.74131,0.0001167088
23.74183,0.0001169431
23.74235,0.00011658
23.74287,0.0001162722
23.74339,0.0001163011
23.7439,0.0001163124
23.74442,0.0001162953
23.74494,0.0001162952
23.74546,0.0001162844
23.74598,0.0001161204
23.7465,0.0001159824
23.74702,0.0001159679
23.74754,0.0001159628
23.74806,0.0001158895
23.74858,0.0001156402
23.7491,0.0001154368
23.74961,0.0001153997
23.75014,0.0001154146
23.75065,0.0001153568
23.75117,0.0001152176
23.75169,0.0001151795
23.75221,0.0001152012
23.75273,0.0001152047
23.75325,0.0001152142
23.75377,0.0001152248
23.75429,0.0001152052
23.75481,0.0001151424
23.75533,0.0001150856
23.75585,0.0001150631
23.75636,0.0001150505
23.75689,0.0001150389
23.7574,0.0001149854
23.75792,0.0001146792
23.75844,0.000113935
23.75896,0.0001130248
23.75948,0.0001124795
23.76,0.0001123931
23.76052,0.0001124195
23.76104,0.0001124144
23.76156,0.0001123618
23.76208,0.0001117887
23.7626,0.0001107592
23.76311,0.0001100572
23.76364,0.00010981
23.76415,0.0001097283
23.76467,0.0001096841
23.76519,0.0001098374
23.76571,0.000109973
23.76623,0.0001097593
23.76675,0.0001097254
23.76727,0.000109719
23.76779,0.0001097204
23.76831,0.0001098203
23.76883,0.0001103223
23.76935,0.0001110929
23.76987,0.0001116308
23.77039,0.0001119588
23.7709,0.0001120294
23.77142,0.0001120249
23.77194,0.0001120733
23.77246,0.0001120234
23.77298,0.0001119552
23.7735,0.0001119645
23.77402,0.0001121083
23.77454,0.0001123691
23.77506,0.0001125588
23.77558,0.0001125802
23.7761,0.000112604
23.77662,0.0001127262
23.77713,0.0001130292
23.77765,0.0001135329
23.77817,0.0001138479
23.77869,0.000113855
23.77921,0.0001139222
23.77973,0.000114131
23.78025,0.0001143247
23.78077,0.0001143579
23.78129,0.0001142763
23.78181,0.0001141626
23.78233,0.0001141777
23.78285,0.0001142766
23.78337,0.0001141387
23.78388,0.0001139066
23.7844,0.0001138037
23.78492,0.0001138688
23.78544,0.0001138933
23.78596,0.0001139868
23.78648,0.0001147876
23.787,0.0001156177
23.78752,0.0001157575
23.78804,0.0001157239
23.78856,0.0001157019
23.78908,0.000115677
23.7896,0.0001156767
23.79012,0.0001156472
23.79063,0.0001157193
23.79115,0.0001160353
23.79167,0.0001162549
23.79219,0.0001162588
23.79271,0.0001163227
23.79323,0.0001164669
23.79375,0.0001166429
23.79427,0.0001168319
23.79479,0.0001168608
23.79531,0.000116988
23.79583,0.0001174236
23.79635,0.0001175415
23.79687,0.0001174345
23.79738,0.0001171659
23.7979,0.000117081
23.79842,0.0001170601
23.79894,0.0001168665
23.79946,0.0001168345
23.79998,0.0001168174
23.8005,0.0001168182
23.80102,0.0001167044
23.80154,0.0001165399
23.80206,0.0001165418
23.80258,0.0001163079
23.8031,0.0001160402
23.80362,0.0001160539
23.80413,0.0001160487
23.80466,0.0001161106
23.80517,0.0001162668
23.80569,0.0001163528
23.80621,0.0001163479
23.80673,0.0001163713
23.80725,0.0001164046
23.80777,0.0001164196
23.80829,0.0001164819
23.80881,0.0001167147
23.80933,0.0001168025
23.80985,0.0001167868
23.81037,0.0001172082
23.81088,0.0001177739
23.8114,0.0001180552
23.81192,0.0001180903
23.81244,0.0001180849
23.81296,0.0001182246
23.81348,0.0001183187
23.814,0.0001183173
23.81452,0.0001183433
23.81504,0.0001184157
23.81556,0.0001188923
23.81608,0.0001191217
23.8166,0.0001188881
23.81712,0.0001187359
23.81763,0.0001186338
23.81815,0.0001185094
23.81867,0.0001184171
23.81919,0.0001183957
23.81971,0.0001187072
23.82023,0.0001193672
23.82075,0.0001199381
23.82127,0.0001201794
23.82179,0.0001199846
23.82231,0.0001197008
23.82283,0.0001198873
23.82335,0.0001203839
23.82387,0.0001213125
23.82438,0.0001224305
23.8249,0.0001229852
23.82542,0.0001231695
23.82594,0.0001232412
23.82646,0.0001231819
23.82698,0.0001230304
23.8275,0.0001229031
23.82802,0.0001228519
23.82854,0.0001228853
23.82906,0.0001230874
23.82958,0.0001235982
23.8301,0.0001242914
23.83062,0.0001249174
23.83113,0.0001254367
23.83165,0.0001257473
23.83217,0.0001257204
23.83269,0.0001255053
23.83321,0.0001254726
23.83373,0.0001259393
23.83425,0.0001268875
23.83477,0.0001277874
23.83529,0.0001281516
23.83581,0.0001281552
23.83633,0.0001281775
23.83685,0.0001282759
23.83737,0.0001284119
23.83788,0.000128505
23.8384,0.0001284956
23.83892,0.0001285235
23.83944,0.0001288777
23.83996,0.0001294087
23.84048,0.0001295993
23.841,0.0001291498
23.84152,0.0001283776
23.84204,0.0001279791
23.84256,0.0001279504
23.84308,0.0001279297
23.8436,0.0001278407
23.84412,0.0001277555
23.84464,0.000127722
23.84515,0.0001277268
23.84567,0.000127754
23.84619,0.0001277972
23.84671,0.0001278365
23.84723,0.0001278563
23.84775,0.0001278429
23.84827,0.0001278137
23.84879,0.0001278432
23.84931,0.0001279377
23.84983,0.0001279926
23.85035,0.000127995
23.85087,0.0001279922
23.85139,0.0001279897
23.8519,0.0001278122
23.85242,0.0001274639
23.85294,0.0001272424
23.85346,0.0001272323
23.85398,0.0001272662
23.8545,0.000127268
23.85502,0.0001272358
23.85554,0.0001268859
23.85606,0.0001261045
23.85658,0.0001256226
23.8571,0.0001254886
23.85762,0.0001254708
23.85814,0.000125466
23.85865,0.0001254581
23.85917,0.0001254662
23.85969,0.0001254223
23.86021,0.0001253836
23.86073,0.0001254739
23.86125,0.0001254952
23.86177,0.000125494
23.86229,0.0001254642
23.86281,0.0001253758
23.86333,0.0001252793
23.86385,0.0001252413
23.86437,0.0001252435
23.86489,0.0001252284
23.8654,0.000125161
23.86592,0.0001249655
23.86644,0.0001247159
23.86696,0.0001246242
23.86748,0.0001246241
23.868,0.0001245971
23.86852,0.0001245863
23.86904,0.0001246163
23.86956,0.00012459
23.87008,0.0001245098
23.8706,0.0001244133
23.87111,0.0001242854
23.87164,0.0001242179
23.87215,0.0001242408
23.87267,0.0001242565
23.87319,0.0001242394
23.87371,0.000124332
23.87423,0.0001245231
23.87475,0.0001245623
23.87527,0.0001245149
23.87579,0.0001245372
23.87631,0.0001244921
23.87683,0.0001243433
23.87735,0.0001241997
23.87786,0.0001241111
23.87839,0.0001241073
23.8789,0.0001241016
23.87942,0.0001242241
23.87994,0.000124248
23.88046,0.0001240464
23.88098,0.0001240735
23.8815,0.0001247236
23.88202,0.0001258959
23.88254,0.0001268673
23.88306,0.0001269715
23.88358,0.0001265341
23.8841,0.0001263482
23.88461,0.0001264964
23.88514,0.0001268139
23.88565,0.0001273759
23.88617,0.0001282515
23.88669,0.0001288882
23.88721,0.0001289583
23.88773,0.0001290219
23.88825,0.0001293039
23.88877,0.000129614
23.88929,0.0001299297
23.88981,0.0001304567
23.89033,0.000131084
23.89085,0.0001313576
23.89137,0.0001313636
23.89189,0.0001314156
23.8924,0.0001314833
23.89292,0.0001315877
23.89344,0.0001317869
23.89396,0.000131969
23.89448,0.0001321649
23.895,0.0001323711
23.89552,0.0001324268
23.89604,0.0001323898
23.89656,0.0001323828
23.89708,0.0001323975
23.8976,0.0001323912
23.89812,0.000132429
23.89863,0.0001325064
23.89915,0.0001325002
23.89967,0.0001325091
23.90019,0.0001326834
23.90071,0.0001328982
23.90123,0.0001330497
23.90175,0.0001332971
23.90227,0.0001335169
23.90279,0.0001335226
23.90331,0.00013353
23.90383,0.0001335956
23.90435,0.0001336984
23.90487,0.0001338554
23.90538,0.0001339786
23.9059,0.0001341254
23.90642,0.0001344739
23.90694,0.0001348711
23.90746,0.0001348646
23.90798,0.0001347011
23.9085,0.0001348934
23.90902,0.0001355556
23.90954,0.0001364658
23.91006,0.0001367264
23.91058,0.0001362646
23.9111,0.0001360557
23.91162,0.000136069
23.91213,0.0001358985
23.91265,0.0001356756
23.91317,0.0001355614
23.91369,0.0001355165
23.91421,0.0001355014
23.91473,0.0001355761
23.91525,0.0001357527
23.91577,0.0001357368
23.91629,0.0001350594
23.91681,0.0001336498
23.91733,0.0001326743
23.91785,0.0001327155
23.91837,0.0001325984
23.91888,0.0001322157
23.9194,0.0001320452
23.91992,0.0001320047
23.92044,0.0001319573
23.92096,0.0001318333
23.92148,0.0001317273
23.922,0.0001318218
23.92252,0.0001319954
23.92304,0.0001322063
23.92356,0.0001323748
23.92408,0.0001322989
23.9246,0.0001323451
23.92512,0.0001327769
23.92563,0.0001330756
23.92615,0.0001331394
23.92667,0.0001331202
23.92719,0.000133046
23.92771,0.0001329773
23.92823,0.0001330952
23.92875,0.0001335673
23.92927,0.0001340843
23.92979,0.0001342045
23.93031,0.0001341087
23.93083,0.0001341598
23.93135,0.0001342941
23.93187,0.0001342235
23.93238,0.0001339986
23.9329,0.0001339653
23.93342,0.0001339914
23.93394,0.0001339441
23.93446,0.0001339837
23.93498,0.0001339943
23.9355,0.0001339988
23.93602,0.0001339801
23.93654,0.000133961
23.93706,0.0001340562
23.93758,0.0001340103
23.9381,0.0001336353
23.93862,0.0001332552
23.93913,0.000133267
23.93965,0.0001332546
23.94017,0.0001330823
23.94069,0.0001330223
23.94121,0.0001330317
23.94173,0.0001330583
23.94225,0.0001330424
23.94277,0.0001329798
23.94329,0.0001329218
23.94381,0.0001329283
23.94433,0.0001329242
23.94485,0.0001329084
23.94537,0.0001329131
23.94588,0.0001329598
23.9464,0.0001332533
23.94692,0.0001336959
23.94744,0.0001339683
23.94796,0.0001339857
23.94848,0.0001339887
23.949,0.000134017
23.94952,0.0001339852
23.95004,0.000134026
23.95056,0.0001342058
23.95108,0.000134311
23.9516,0.0001343814
23.95212,0.0001344571
23.95263,0.0001342601
23.95315,0.0001339106
23.95367,0.0001338062
23.95419,0.0001338534
23.95471,0.00013374
23.95523,0.0001334261
23.95575,0.0001335228
23.95627,0.0001337681
23.95679,0.0001337407
23.95731,0.0001335893
23.95783,0.0001333171
23.95835,0.0001330373
23.95887,0.0001328656
23.95938,0.0001328909
23.9599,0.0001331139
23.96042,0.0001333619
23.96094,0.0001334821
23.96146,0.0001334847
23.96198,0.0001334874
23.9625,0.000133524
23.96302,0.0001335734
23.96354,0.000133446
23.96406,0.0001329275
23.96458,0.0001324433
23.9651,0.0001323653
23.96562,0.0001323863
23.96614,0.0001321821
23.96665,0.0001318549
23.96717,0.0001316962
23.96769,0.000131744
23.96821,0.0001316134
23.96873,0.0001314254
23.96925,0.0001314587
23.96977,0.0001314093
23.97029,0.0001312493
23.97081,0.0001310164
23.97133,0.0001306565
23.97185,0.0001303166
23.97237,0.0001302444
23.97289,0.0001302088
23.9734,0.0001298917
23.97392,0.0001293547
23.97444,0.0001287674
23.97496,0.0001282488
23.97548,0.0001278692
23.976,0.0001276438
23.97652,0.0001275626
23.97704,0.0001275936
23.97756,0.0001279932
23.97808,0.0001284316
23.9786,0.0001286345
23.97912,0.0001286822
23.97964,0.0001286836
23.98015,0.0001286836
23.98067,0.0001286633
23.98119,0.0001285302
23.98171,0.0001283299
23.98223,0.0001281686
23.98275,0.0001280549
23.98327,0.0001280993
23.98379,0.0001280946
23.98431,0.0001283649
23.98483,0.0001291392
23.98535,0.0001295699
23.98587,0.0001295382
23.98639,0.0001298745
23.9869,0.0001301338
23.98742,0.0001299229
23.98794,0.000129588
23.98846,0.0001293951
23.98898,0.0001295196
23.9895,0.0001299287
23.99002,0.0001300249
23.99054,0.0001294658
23.99106,0.0001289224
23.99158,0.0001288192
23.9921,0.0001289586
23.99261,0.0001289893
23.99314,0.0001289075
23.99365,0.0001288806
23.99417,0.0001288795
23.99469,0.0001289092
23.99521,0.0001289707
23.99573,0.0001290126
23.99625,0.0001290442
23.99677,0.0001290756
23.99729,0.0001291059
23.99781,0.000129117
23.99833,0.000129111
23.99885,0.0001290687
23.99936,0.000129038
23.99989,0.0001290776
24.0004,0.0001291435
24.00092,0.0001292048
24.00144,0.0001292731
24.00196,0.0001293076
24.00248,0.0001292716
24.003,0.0001294055
24.00352,0.0001297623
24.00404,0.0001299372
24.00456,0.0001299253
24.00508,0.0001299563
24.0056,0.00012999
24.00611,0.0001299892
24.00664,0.0001299859
24.00715,0.0001299698
24.00767,0.0001300266
24.00819,0.0001303073
24.00871,0.0001307465
24.00923,0.0001309227
24.00975,0.0001307103
24.01027,0.0001305666
24.01079,0.0001305718
24.01131,0.0001306719
24.01183,0.0001308949
24.01235,0.0001310739
24.01287,0.0001311183
24.01339,0.00013112
24.0139,0.0001310962
24.01442,0.0001310687
24.01494,0.0001310528
24.01546,0.0001309042
24.01598,0.0001306616
24.0165,0.0001305865
24.01702,0.0001306341
24.01754,0.000130649
24.01806,0.0001305599
24.01858,0.0001301508
24.0191,0.000129501
24.01962,0.0001289794
24.02013,0.0001285435
24.02065,0.0001283953
24.02117,0.0001284135
24.02169,0.000128328
24.02221,0.0001282171
24.02273,0.0001281221
24.02325,0.0001279795
24.02377,0.0001277463
24.02429,0.0001274817
24.02481,0.0001273118
24.02533,0.0001273963
24.02585,0.000127519
24.02637,0.0001275338
24.02688,0.0001274326
24.0274,0.0001271407
24.02792,0.0001269095
24.02844,0.0001269104
24.02896,0.00012687
24.02948,0.0001267082
24.03,0.0001265304
24.03052,0.0001265186
24.03104,0.0001266116
24.03156,0.0001266728
24.03208,0.0001266319
24.0326,0.0001265301
24.03312,0.0001265071
24.03363,0.000126507
24.03415,0.0001264961
24.03467,0.0001264638
24.03519,0.0001265214
24.03571,0.0001264472
24.03623,0.0001256906
24.03675,0.0001249419
24.03727,0.0001248347
24.03779,0.0001248356
24.03831,0.0001248033
24.03883,0.000124817
24.03935,0.0001248553
24.03987,0.0001248383
24.04038,0.000124613
24.0409,0.000124228
24.04142,0.000124015
24.04194,0.0001240504
24.04246,0.0001239968
24.04298,0.0001239178
24.0435,0.0001239699
24.04402,0.0001239314
24.04454,0.0001239334
24.04506,0.0001238281
24.04558,0.0001238615
24.0461,0.000125576
24.04662,0.0001282049
24.04713,0.0001294822
24.04765,0.0001296089
24.04817,0.0001295862
24.04869,0.000129588
24.04921,0.0001295865
24.04973,0.000129591
24.05025,0.0001296163
24.05077,0.0001296421
24.05129,0.0001296438
24.05181,0.0001296497
24.05233,0.0001296719
24.05285,0.000129831
24.05337,0.0001303905
24.05388,0.0001309642
24.0544,0.0001310697
24.05492,0.0001309111
24.05544,0.0001310111
24.05596,0.0001312062
24.05648,0.0001312573
24.057,0.0001312393
24.05752,0.0001312227
24.05804,0.0001311599
24.05856,0.0001309535
24.05908,0.0001308687
24.0596,0.0001308594
24.06012,0.0001304575
24.06063,0.000129909
24.06115,0.0001296199
24.06167,0.0001296239
24.06219,0.0001297193
24.06271,0.0001296409
24.06323,0.0001295581
24.06375,0.0001295534
24.06427,0.0001295261
24.06479,0.000129453
24.06531,0.0001290032
24.06583,0.0001288036
24.06635,0.0001290281
24.06687,0.0001290443
24.06738,0.0001291423
24.0679,0.0001297996
24.06842,0.0001307313
24.06894,0.000131295
24.06946,0.0001311065
24.06998,0.0001304857
24.0705,0.0001300582
24.07102,0.0001300125
24.07154,0.0001301558
24.07206,0.0001302227
24.07258,0.0001300251
24.0731,0.000129659
24.07362,0.0001288599
24.07413,0.0001278411
24.07465,0.0001272324
24.07517,0.0001270803
24.07569,0.0001270989
24.07621,0.0001271104
24.07673,0.0001271065
24.07725,0.0001270808
24.07777,0.000127069
24.07829,0.0001270627
24.07881,0.0001269906
24.07933,0.000126571
24.07985,0.0001258482
24.08037,0.0001251945
24.08088,0.0001246856
24.0814,0.0001244506
24.08192,0.0001244245
24.08244,0.00012443
24.08296,0.0001242791
24.08348,0.0001237396
24.084,0.0001227606
24.08452,0.000121826
24.08504,0.0001215455
24.08556,0.0001217192
24.08608,0.0001217786
24.0866,0.0001216753
24.08712,0.0001216347
24.08764,0.0001220459
24.08815,0.0001228439
24.08867,0.0001235599
24.08919,0.000123586
24.08971,0.0001231543
