X[s],"R RECTUS FEMORIS: EMG 1->filter (FilterSlidingRMS33)"
0.6272308,1.11386E-05
0.62775,1.114026E-05
0.6282693,1.114566E-05
0.6287885,1.114625E-05
0.6293077,1.114544E-05
0.6298269,1.114817E-05
0.6303462,1.115487E-05
0.6308654,1.115916E-05
0.6313846,1.115771E-05
0.6319038,1.115365E-05
0.6324231,1.114835E-05
0.6329423,1.114705E-05
0.6334615,1.114938E-05
0.6339808,1.11502E-05
0.6345,1.114421E-05
0.6350192,1.113626E-05
0.6355385,1.113396E-05
0.6360577,1.113595E-05
0.636577,1.114005E-05
0.6370962,1.11453E-05
0.6376154,1.11453E-05
0.6381346,1.114641E-05
0.6386539,1.115357E-05
0.6391731,1.116271E-05
0.6396923,1.116104E-05
0.6402115,1.115708E-05
0.6407308,1.115887E-05
0.64125,1.116322E-05
0.6417692,1.116358E-05
0.6422884,1.116044E-05
0.6428077,1.116172E-05
0.6433269,1.117224E-05
0.6438462,1.118538E-05
0.6443654,1.1191E-05
0.6448846,1.118399E-05
0.6454039,1.1177E-05
0.6459231,1.117861E-05
0.6464423,1.118542E-05
0.6469616,1.11895E-05
0.6474808,1.119528E-05
0.648,1.120376E-05
0.6485192,1.120529E-05
0.6490385,1.120207E-05
0.6495577,1.120376E-05
0.6500769,1.121185E-05
0.6505961,1.121645E-05
0.6511154,1.121645E-05
0.6516346,1.121523E-05
0.6521538,1.121744E-05
0.6526731,1.122859E-05
0.6531923,1.124404E-05
0.6537116,1.125666E-05
0.6542308,1.126605E-05
0.65475,1.127852E-05
0.6552693,1.129141E-05
0.6557885,1.130193E-05
0.6563077,1.131205E-05
0.6568269,1.132296E-05
0.6573462,1.133631E-05
0.6578654,1.134123E-05
0.6583846,1.133586E-05
0.6589038,1.132321E-05
0.6594231,1.130459E-05
0.6599423,1.128862E-05
0.6604615,1.128208E-05
0.6609808,1.127868E-05
0.6615,1.127187E-05
0.6620193,1.126473E-05
0.6625385,1.125736E-05
0.6630577,1.125143E-05
0.663577,1.125239E-05
0.6640962,1.125351E-05
0.6646154,1.125207E-05
0.6651346,1.125207E-05
0.6656538,1.125376E-05
0.6661731,1.125541E-05
0.6666923,1.125328E-05
0.6672115,1.12472E-05
0.6677307,1.123876E-05
0.66825,1.123005E-05
0.6687692,1.122579E-05
0.6692885,1.122197E-05
0.6698077,1.121885E-05
0.6703269,1.121613E-05
0.6708462,1.121613E-05
0.6713654,1.12182E-05
0.6718846,1.122634E-05
0.6724039,1.123102E-05
0.6729231,1.122634E-05
0.6734423,1.121956E-05
0.6739615,1.122027E-05
0.6744808,1.122636E-05
0.675,1.122784E-05
0.6755192,1.122242E-05
0.6760384,1.121749E-05
0.6765577,1.12157E-05
0.6770769,1.121139E-05
0.6775962,1.120188E-05
0.6781154,1.119497E-05
0.6786346,1.119815E-05
0.6791539,1.120359E-05
0.6796731,1.119814E-05
0.6801923,1.118648E-05
0.6807116,1.11827E-05
0.6812308,1.118642E-05
0.68175,1.119262E-05
0.6822692,1.119954E-05
0.6827885,1.120494E-05
0.6833077,1.121246E-05
0.6838269,1.122217E-05
0.6843461,1.122979E-05
0.6848654,1.122889E-05
0.6853846,1.122163E-05
0.6859038,1.121348E-05
0.6864231,1.120261E-05
0.6869423,1.11941E-05
0.6874616,1.11895E-05
0.6879808,1.118566E-05
0.6885,1.118019E-05
0.6890193,1.117571E-05
0.6895385,1.117504E-05
0.6900577,1.1179E-05
0.6905769,1.118414E-05
0.6910962,1.118336E-05
0.6916154,1.118187E-05
0.6921346,1.118229E-05
0.6926538,1.118145E-05
0.6931731,1.117988E-05
0.6936923,1.117866E-05
0.6942115,1.117655E-05
0.6947308,1.117404E-05
0.69525,1.117404E-05
0.6957693,1.117673E-05
0.6962885,1.118132E-05
0.6968077,1.118855E-05
0.697327,1.119458E-05
0.6978462,1.119616E-05
0.6983654,1.119553E-05
0.6988846,1.120099E-05
0.6994039,1.120884E-05
0.6999231,1.121354E-05
0.7004423,1.121797E-05
0.7009615,1.12246E-05
0.7014808,1.122666E-05
0.702,1.122263E-05
0.7025192,1.122002E-05
0.7030385,1.122315E-05
0.7035577,1.122905E-05
0.7040769,1.12303E-05
0.7045962,1.123147E-05
0.7051154,1.123118E-05
0.7056346,1.122934E-05
0.7061539,1.123091E-05
0.7066731,1.123601E-05
0.7071923,1.123781E-05
0.7077115,1.123229E-05
0.7082308,1.122619E-05
0.70875,1.122555E-05
0.7092692,1.122801E-05
0.7097884,1.122943E-05
0.7103077,1.123352E-05
0.7108269,1.124147E-05
0.7113461,1.124603E-05
0.7118654,1.124699E-05
0.7123846,1.124937E-05
0.7129039,1.125528E-05
0.7134231,1.12579E-05
0.7139423,1.125553E-05
0.7144616,1.125251E-05
0.7149808,1.124726E-05
0.7155,1.12386E-05
0.7160192,1.12328E-05
0.7165385,1.122687E-05
0.7170577,1.121092E-05
0.7175769,1.11936E-05
0.7180961,1.119035E-05
0.7186154,1.119502E-05
0.7191346,1.12017E-05
0.7196538,1.120483E-05
0.7201731,1.120132E-05
0.7206923,1.118951E-05
0.7212116,1.117361E-05
0.7217308,1.115314E-05
0.72225,1.113438E-05
0.7227693,1.112353E-05
0.7232885,1.111594E-05
0.7238077,1.11107E-05
0.7243269,1.111199E-05
0.7248462,1.112001E-05
0.7253654,1.112384E-05
0.7258846,1.11251E-05
0.7264038,1.113555E-05
0.7269231,1.114913E-05
0.7274423,1.116016E-05
0.7279615,1.116125E-05
0.7284808,1.116157E-05
0.729,1.116405E-05
0.7295192,1.117235E-05
0.7300385,1.118158E-05
0.7305577,1.118387E-05
0.731077,1.118691E-05
0.7315962,1.119143E-05
0.7321154,1.119708E-05
0.7326346,1.120311E-05
0.7331539,1.120735E-05
0.7336731,1.120888E-05
0.7341923,1.121022E-05
0.7347115,1.121342E-05
0.7352308,1.121524E-05
0.73575,1.121693E-05
0.7362692,1.121693E-05
0.7367885,1.121492E-05
0.7373077,1.121492E-05
0.7378269,1.121781E-05
0.7383462,1.122522E-05
0.7388654,1.123452E-05
0.7393847,1.124021E-05
0.7399039,1.124282E-05
0.7404231,1.124221E-05
0.7409423,1.124311E-05
0.7414616,1.124246E-05
0.7419808,1.124018E-05
0.7425,1.12431E-05
0.7430192,1.124655E-05
0.7435385,1.124803E-05
0.7440577,1.125427E-05
0.7445769,1.126401E-05
0.7450961,1.127037E-05
0.7456154,1.12738E-05
0.7461346,1.127596E-05
0.7466539,1.127841E-05
0.7471731,1.128227E-05
0.7476923,1.128362E-05
0.7482116,1.127857E-05
0.7487308,1.127566E-05
0.74925,1.128092E-05
0.7497692,1.128705E-05
0.7502885,1.129135E-05
0.7508077,1.129353E-05
0.7513269,1.129486E-05
0.7518461,1.129361E-05
0.7523654,1.128867E-05
0.7528846,1.128381E-05
0.7534038,1.128038E-05
0.7539231,1.127886E-05
0.7544423,1.128042E-05
0.7549616,1.127917E-05
0.7554808,1.127563E-05
0.756,1.126541E-05
0.7565193,1.125782E-05
0.7570385,1.125379E-05
0.7575577,1.124938E-05
0.7580769,1.124837E-05
0.7585962,1.125293E-05
0.7591154,1.1254E-05
0.7596346,1.125194E-05
0.7601538,1.125128E-05
0.7606731,1.125312E-05
0.7611923,1.125464E-05
0.7617115,1.125559E-05
0.7622308,1.125977E-05
0.76275,1.127054E-05
0.7632692,1.127771E-05
0.7637885,1.127617E-05
0.7643077,1.126792E-05
0.764827,1.125904E-05
0.7653462,1.125228E-05
0.7658654,1.124737E-05
0.7663846,1.124912E-05
0.7669039,1.125649E-05
0.7674231,1.1261E-05
0.7679423,1.125846E-05
0.7684615,1.125689E-05
0.7689808,1.125867E-05
0.7695,1.125499E-05
0.7700192,1.124592E-05
0.7705384,1.124222E-05
0.7710577,1.12441E-05
0.7715769,1.124358E-05
0.7720962,1.123817E-05
0.7726154,1.122851E-05
0.7731346,1.122101E-05
0.7736539,1.122006E-05
0.7741731,1.122121E-05
0.7746923,1.122284E-05
0.7752116,1.122109E-05
0.7757308,1.121764E-05
0.77625,1.121359E-05
0.7767692,1.121292E-05
0.7772885,1.121843E-05
0.7778077,1.122583E-05
0.7783269,1.123171E-05
0.7788461,1.123722E-05
0.7793654,1.124731E-05
0.7798846,1.126421E-05
0.7804039,1.127438E-05
0.7809231,1.127947E-05
0.7814423,1.128929E-05
0.7819616,1.130329E-05
0.7824808,1.131074E-05
0.783,1.131467E-05
0.7835193,1.131569E-05
0.7840385,1.131358E-05
0.7845577,1.131187E-05
0.7850769,1.131247E-05
0.7855962,1.13107E-05
0.7861154,1.130355E-05
0.7866346,1.129621E-05
0.7871538,1.129131E-05
0.7876731,1.128886E-05
0.7881923,1.128398E-05
0.7887115,1.127467E-05
0.7892308,1.125943E-05
0.78975,1.12456E-05
0.7902693,1.123758E-05
0.7907885,1.123351E-05
0.7913077,1.122514E-05
0.7918269,1.121261E-05
0.7923462,1.119791E-05
0.7928654,1.117985E-05
0.7933846,1.116581E-05
0.7939038,1.115809E-05
0.7944231,1.115642E-05
0.7949423,1.11572E-05
0.7954615,1.114847E-05
0.7959808,1.11261E-05
0.7965,1.111485E-05
0.7970192,1.112291E-05
0.7975385,1.114191E-05
0.7980577,1.115673E-05
0.798577,1.116346E-05
0.7990962,1.116452E-05
0.7996154,1.116394E-05
0.8001346,1.116555E-05
0.8006539,1.117581E-05
0.8011731,1.11865E-05
0.8016923,1.118998E-05
0.8022115,1.119198E-05
0.8027308,1.119198E-05
0.80325,1.119198E-05
0.8037692,1.119712E-05
0.8042884,1.121117E-05
0.8048077,1.122103E-05
0.8053269,1.12217E-05
0.8058462,1.121783E-05
0.8063654,1.121558E-05
0.8068846,1.121915E-05
0.8074039,1.122341E-05
0.8079231,1.122464E-05
0.8084423,1.122696E-05
0.8089616,1.123601E-05
0.8094808,1.124604E-05
0.81,1.12529E-05
0.8105192,1.125479E-05
0.8110385,1.125942E-05
0.8115577,1.126618E-05
0.8120769,1.12704E-05
0.8125961,1.126842E-05
0.8131154,1.126808E-05
0.8136346,1.126932E-05
0.8141539,1.126202E-05
0.8146731,1.125923E-05
0.8151923,1.12636E-05
0.8157116,1.126917E-05
0.8162308,1.127221E-05
0.81675,1.127184E-05
0.8172693,1.127113E-05
0.8177885,1.127145E-05
0.8183077,1.127553E-05
0.8188269,1.128577E-05
0.8193462,1.129413E-05
0.8198654,1.129215E-05
0.8203846,1.128794E-05
0.8209038,1.129178E-05
0.8214231,1.130898E-05
0.8219423,1.132846E-05
0.8224615,1.133064E-05
0.8229808,1.131756E-05
0.8235,1.130174E-05
0.8240193,1.129241E-05
0.8245385,1.129429E-05
0.8250577,1.130294E-05
0.825577,1.130928E-05
0.8260962,1.130998E-05
0.8266154,1.130924E-05
0.8271346,1.130731E-05
0.8276539,1.130206E-05
0.8281731,1.129105E-05
0.8286923,1.12708E-05
0.8292115,1.125183E-05
0.8297308,1.124351E-05
0.83025,1.124382E-05
0.8307692,1.124292E-05
0.8312885,1.123889E-05
0.8318077,1.123795E-05
0.8323269,1.123896E-05
0.8328462,1.12357E-05
0.8333654,1.122568E-05
0.8338846,1.121355E-05
0.8344039,1.120675E-05
0.8349231,1.120517E-05
0.8354423,1.120078E-05
0.8359615,1.119234E-05
0.8364808,1.118864E-05
0.837,1.118809E-05
0.8375192,1.118558E-05
0.8380384,1.119091E-05
0.8385577,1.120351E-05
0.8390769,1.121481E-05
0.8395962,1.121908E-05
0.8401154,1.122221E-05
0.8406346,1.122612E-05
0.8411539,1.122919E-05
0.8416731,1.122698E-05
0.8421923,1.12253E-05
0.8427116,1.122802E-05
0.8432308,1.122802E-05
0.84375,1.122113E-05
0.8442692,1.121362E-05
0.8447885,1.120939E-05
0.8453077,1.120463E-05
0.8458269,1.120766E-05
0.8463461,1.122038E-05
0.8468654,1.123009E-05
0.8473846,1.122913E-05
0.8479038,1.122099E-05
0.8484231,1.121176E-05
0.8489423,1.120046E-05
0.8494616,1.118821E-05
0.8499808,1.117545E-05
0.8505,1.116699E-05
0.8510193,1.116316E-05
0.8515385,1.115959E-05
0.8520577,1.115714E-05
0.8525769,1.115922E-05
0.8530962,1.116295E-05
0.8536154,1.116899E-05
0.8541346,1.118264E-05
0.8546538,1.12042E-05
0.8551731,1.122112E-05
0.8556923,1.123383E-05
0.8562115,1.125054E-05
0.8567308,1.126569E-05
0.85725,1.127501E-05
0.8577693,1.128129E-05
0.8582885,1.128905E-05
0.8588077,1.129359E-05
0.859327,1.129248E-05
0.8598462,1.128532E-05
0.8603654,1.127697E-05
0.8608846,1.12675E-05
0.8614039,1.12627E-05
0.8619231,1.126341E-05
0.8624423,1.126878E-05
0.8629615,1.128077E-05
0.8634808,1.129453E-05
0.864,1.130565E-05
0.8645192,1.131011E-05
0.8650385,1.130442E-05
0.8655577,1.129218E-05
0.8660769,1.127734E-05
0.8665962,1.126456E-05
0.8671154,1.126123E-05
0.8676347,1.12636E-05
0.8681539,1.126656E-05
0.8686731,1.126787E-05
0.8691923,1.126329E-05
0.8697116,1.125484E-05
0.8702308,1.124658E-05
0.87075,1.124258E-05
0.8712692,1.124349E-05
0.8717884,1.124515E-05
0.8723077,1.124595E-05
0.8728269,1.125E-05
0.8733461,1.12621E-05
0.8738654,1.127829E-05
0.8743846,1.128696E-05
0.8749039,1.128764E-05
0.8754231,1.128607E-05
0.8759423,1.12842E-05
0.8764616,1.128348E-05
0.8769808,1.128307E-05
0.8775,1.127602E-05
0.8780192,1.126803E-05
0.8785385,1.126803E-05
0.8790577,1.127121E-05
0.8795769,1.127151E-05
0.8800961,1.126487E-05
0.8806154,1.125638E-05
0.8811346,1.125315E-05
0.8816538,1.125459E-05
0.8821731,1.125509E-05
0.8826923,1.125394E-05
0.8832116,1.125537E-05
0.8837308,1.125945E-05
0.88425,1.126276E-05
0.8847693,1.126358E-05
0.8852885,1.126655E-05
0.8858077,1.127145E-05
0.8863269,1.127376E-05
0.8868462,1.127154E-05
0.8873654,1.127255E-05
0.8878846,1.127373E-05
0.8884038,1.127051E-05
0.8889231,1.126405E-05
0.8894423,1.126676E-05
0.8899615,1.127486E-05
0.8904808,1.12755E-05
0.891,1.126638E-05
0.8915192,1.126239E-05
0.8920385,1.126741E-05
0.8925577,1.127094E-05
0.893077,1.126592E-05
0.8935962,1.125875E-05
0.8941154,1.125528E-05
0.8946346,1.125558E-05
0.8951539,1.125451E-05
0.8956731,1.124995E-05
0.8961923,1.124564E-05
0.8967115,1.123902E-05
0.8972308,1.122884E-05
0.89775,1.122038E-05
0.8982692,1.121813E-05
0.8987885,1.121393E-05
0.8993077,1.120327E-05
0.8998269,1.118673E-05
0.9003462,1.1172E-05
0.9008654,1.11652E-05
0.9013847,1.116442E-05
0.9019039,1.115854E-05
0.9024231,1.114425E-05
0.9029423,1.113807E-05
0.9034616,1.113807E-05
0.9039808,1.113011E-05
0.9045,1.111888E-05
0.9050192,1.111497E-05
0.9055385,1.111888E-05
0.9060577,1.112413E-05
0.9065769,1.112627E-05
0.9070961,1.112196E-05
0.9076154,1.112682E-05
0.9081346,1.113944E-05
0.9086539,1.11473E-05
0.9091731,1.115277E-05
0.9096923,1.116062E-05
0.9102116,1.117208E-05
0.9107308,1.11833E-05
0.91125,1.119449E-05
0.9117693,1.12076E-05
0.9122885,1.121993E-05
0.9128077,1.122623E-05
0.9133269,1.12283E-05
0.9138461,1.122907E-05
0.9143654,1.123088E-05
0.9148846,1.12318E-05
0.9154038,1.123303E-05
0.9159231,1.123595E-05
0.9164423,1.123999E-05
0.9169616,1.124443E-05
0.9174808,1.124715E-05
0.918,1.125002E-05
0.9185193,1.125035E-05
0.9190385,1.124853E-05
0.9195577,1.124886E-05
0.9200769,1.125305E-05
0.9205962,1.125584E-05
0.9211154,1.125478E-05
0.9216346,1.124968E-05
0.9221538,1.124931E-05
0.9226731,1.125473E-05
0.9231923,1.125854E-05
0.9237115,1.125681E-05
0.9242308,1.125437E-05
0.92475,1.125758E-05
0.9252692,1.126455E-05
0.9257885,1.126911E-05
0.9263077,1.126856E-05
0.926827,1.126883E-05
0.9273462,1.127238E-05
0.9278654,1.127089E-05
0.9283846,1.126097E-05
0.9289039,1.1249E-05
0.9294231,1.124427E-05
0.9299423,1.124989E-05
0.9304615,1.126022E-05
0.9309808,1.126268E-05
0.9315,1.125552E-05
0.9320192,1.125313E-05
0.9325384,1.125559E-05
0.9330577,1.125625E-05
0.9335769,1.12487E-05
0.9340962,1.123451E-05
0.9346154,1.121943E-05
0.9351346,1.120866E-05
0.9356539,1.12014E-05
0.9361731,1.120066E-05
0.9366923,1.120499E-05
0.9372116,1.120801E-05
0.9377308,1.121114E-05
0.93825,1.121484E-05
0.9387692,1.121513E-05
0.9392885,1.121266E-05
0.9398077,1.12116E-05
0.9403269,1.120648E-05
0.9408461,1.119857E-05
0.9413654,1.119142E-05
0.9418846,1.118641E-05
0.9424039,1.118944E-05
0.9429231,1.119183E-05
0.9434423,1.119143E-05
0.9439616,1.119102E-05
0.9444808,1.118726E-05
0.945,1.117783E-05
0.9455193,1.116627E-05
0.9460385,1.115727E-05
0.9465577,1.115375E-05
0.9470769,1.115573E-05
0.9475962,1.116008E-05
0.9481154,1.116417E-05
0.9486346,1.116122E-05
0.9491538,1.115807E-05
0.9496731,1.116055E-05
0.9501923,1.116554E-05
0.9507115,1.116707E-05
0.9512308,1.117318E-05
0.95175,1.118529E-05
0.9522693,1.119592E-05
0.9527885,1.120201E-05
0.9533077,1.120061E-05
0.953827,1.120093E-05
0.9543462,1.121015E-05
0.9548654,1.12256E-05
0.9553846,1.124049E-05
0.9559038,1.124943E-05
0.9564231,1.125518E-05
0.9569423,1.126098E-05
0.9574615,1.126716E-05
0.9579808,1.126637E-05
0.9585,1.126065E-05
0.9590192,1.126132E-05
0.9595385,1.12744E-05
0.9600577,1.128655E-05
0.960577,1.129086E-05
0.9610962,1.129611E-05
0.9616154,1.13004E-05
0.9621346,1.129766E-05
0.9626539,1.12905E-05
0.9631731,1.128459E-05
0.9636923,1.128255E-05
0.9642115,1.128311E-05
0.9647308,1.128556E-05
0.96525,1.12883E-05
0.9657692,1.128859E-05
0.9662884,1.128673E-05
0.9668077,1.128913E-05
0.9673269,1.129337E-05
0.9678462,1.129524E-05
0.9683654,1.129938E-05
0.9688846,1.130665E-05
0.9694039,1.131268E-05
0.9699231,1.131818E-05
0.9704423,1.132241E-05
0.9709616,1.132396E-05
0.9714808,1.13298E-05
0.972,1.133961E-05
0.9725192,1.134717E-05
0.9730385,1.134953E-05
0.9735577,1.134953E-05
0.9740769,1.134476E-05
0.9745961,1.133261E-05
0.9751154,1.132231E-05
0.9756346,1.131288E-05
0.9761539,1.12996E-05
0.9766731,1.12862E-05
0.9771923,1.12753E-05
0.9777116,1.127387E-05
0.9782308,1.127804E-05
0.97875,1.12801E-05
0.9792693,1.127387E-05
0.9797885,1.126658E-05
0.9803077,1.126467E-05
0.9808269,1.126193E-05
0.9813462,1.125652E-05
0.9818654,1.124988E-05
0.9823846,1.124388E-05
0.9829038,1.124054E-05
0.9834231,1.123623E-05
0.9839423,1.123001E-05
0.9844615,1.121943E-05
0.9849808,1.120911E-05
0.9855,1.120283E-05
0.9860193,1.119875E-05
0.9865385,1.119583E-05
0.9870577,1.119354E-05
0.987577,1.119278E-05
0.9880962,1.1186E-05
0.9886154,1.117406E-05
0.9891346,1.116488E-05
0.9896539,1.115777E-05
0.9901731,1.115323E-05
0.9906923,1.114661E-05
0.9912115,1.114005E-05
0.9917308,1.113469E-05
0.99225,1.112796E-05
0.9927692,1.112675E-05
0.9932885,1.112599E-05
0.9938077,1.111811E-05
0.9943269,1.110593E-05
0.9948462,1.109715E-05
0.9953654,1.109303E-05
0.9958846,1.109113E-05
0.9964039,1.108984E-05
0.9969231,1.108908E-05
0.9974423,1.109586E-05
0.9979615,1.110869E-05
0.9984808,1.112087E-05
0.999,1.112208E-05
0.9995192,1.111788E-05
1.000039,1.111524E-05
1.000558,1.111642E-05
1.001077,1.112056E-05
1.001596,1.112353E-05
1.002115,1.112413E-05
1.002635,1.113019E-05
1.003154,1.113852E-05
1.003673,1.114086E-05
1.004192,1.113638E-05
1.004712,1.112975E-05
1.005231,1.112293E-05
1.00575,1.112256E-05
1.006269,1.112538E-05
1.006788,1.113126E-05
1.007308,1.114394E-05
1.007827,1.115874E-05
1.008346,1.116409E-05
1.008865,1.116599E-05
1.009385,1.116534E-05
1.009904,1.116376E-05
1.010423,1.11605E-05
1.010942,1.115604E-05
1.011461,1.115127E-05
1.011981,1.114358E-05
1.0125,1.113268E-05
1.013019,1.112422E-05
1.013538,1.112148E-05
1.014058,1.112259E-05
1.014577,1.11286E-05
1.015096,1.113365E-05
1.015615,1.113725E-05
1.016135,1.11399E-05
1.016654,1.114389E-05
1.017173,1.115411E-05
1.017692,1.116454E-05
1.018212,1.117127E-05
1.018731,1.117819E-05
1.01925,1.118718E-05
1.019769,1.119247E-05
1.020288,1.119375E-05
1.020808,1.119582E-05
1.021327,1.120059E-05
1.021846,1.120943E-05
1.022365,1.122055E-05
1.022885,1.122769E-05
1.023404,1.122896E-05
1.023923,1.123084E-05
1.024442,1.12333E-05
1.024962,1.1236E-05
1.025481,1.123665E-05
1.026,1.123991E-05
1.026519,1.124751E-05
1.027038,1.12576E-05
1.027558,1.12678E-05
1.028077,1.127497E-05
1.028596,1.127497E-05
1.029115,1.126397E-05
1.029635,1.124573E-05
1.030154,1.124326E-05
1.030673,1.125624E-05
1.031192,1.126107E-05
1.031712,1.125733E-05
1.032231,1.125932E-05
1.03275,1.126375E-05
1.033269,1.12673E-05
1.033788,1.126615E-05
1.034308,1.126101E-05
1.034827,1.125446E-05
1.035346,1.124989E-05
1.035865,1.124989E-05
1.036385,1.12523E-05
1.036904,1.125522E-05
1.037423,1.125868E-05
1.037942,1.127135E-05
1.038462,1.12869E-05
1.038981,1.129397E-05
1.0395,1.129615E-05
1.040019,1.129833E-05
1.040538,1.129581E-05
1.041058,1.129087E-05
1.041577,1.129155E-05
1.042096,1.129501E-05
1.042615,1.130305E-05
1.043135,1.131113E-05
1.043654,1.131352E-05
1.044173,1.131229E-05
1.044692,1.130644E-05
1.045212,1.129795E-05
1.045731,1.129074E-05
1.04625,1.128438E-05
1.046769,1.127608E-05
1.047288,1.125869E-05
1.047808,1.124089E-05
1.048327,1.12338E-05
1.048846,1.123605E-05
1.049365,1.124057E-05
1.049885,1.124379E-05
1.050404,1.124171E-05
1.050923,1.123882E-05
1.051442,1.123716E-05
1.051962,1.123465E-05
1.052481,1.123381E-05
1.053,1.1231E-05
1.053519,1.122238E-05
1.054039,1.120972E-05
1.054558,1.120412E-05
1.055077,1.120345E-05
1.055596,1.120309E-05
1.056115,1.120273E-05
1.056635,1.120445E-05
1.057154,1.121005E-05
1.057673,1.121425E-05
1.058192,1.121289E-05
1.058712,1.121024E-05
1.059231,1.120846E-05
1.05975,1.120544E-05
1.060269,1.120544E-05
1.060789,1.120705E-05
1.061308,1.120516E-05
1.061827,1.120091E-05
1.062346,1.119941E-05
1.062865,1.11949E-05
1.063385,1.118684E-05
1.063904,1.118318E-05
1.064423,1.11796E-05
1.064942,1.117224E-05
1.065462,1.116233E-05
1.065981,1.11536E-05
1.0665,1.115083E-05
1.067019,1.115118E-05
1.067538,1.115151E-05
1.068058,1.115287E-05
1.068577,1.115287E-05
1.069096,1.115367E-05
1.069615,1.116201E-05
1.070135,1.116955E-05
1.070654,1.116567E-05
1.071173,1.114891E-05
1.071692,1.113019E-05
1.072212,1.112669E-05
1.072731,1.113066E-05
1.07325,1.11348E-05
1.073769,1.113915E-05
1.074288,1.114204E-05
1.074808,1.114074E-05
1.075327,1.114034E-05
1.075846,1.114593E-05
1.076365,1.114867E-05
1.076885,1.114548E-05
1.077404,1.114456E-05
1.077923,1.115193E-05
1.078442,1.116858E-05
1.078961,1.11857E-05
1.079481,1.119241E-05
1.08,1.119273E-05
1.080519,1.119459E-05
1.081038,1.120042E-05
1.081558,1.120603E-05
1.082077,1.120709E-05
1.082596,1.120068E-05
1.083115,1.119059E-05
1.083635,1.118724E-05
1.084154,1.118988E-05
1.084673,1.11939E-05
1.085192,1.1199E-05
1.085712,1.120628E-05
1.086231,1.121211E-05
1.08675,1.121568E-05
1.087269,1.121964E-05
1.087788,1.122091E-05
1.088308,1.121624E-05
1.088827,1.120997E-05
1.089346,1.120933E-05
1.089865,1.121287E-05
1.090385,1.121339E-05
1.090904,1.121289E-05
1.091423,1.121978E-05
1.091942,1.12295E-05
1.092462,1.123337E-05
1.092981,1.123765E-05
1.0935,1.124453E-05
1.094019,1.12461E-05
1.094538,1.124137E-05
1.095058,1.123649E-05
1.095577,1.123578E-05
1.096096,1.123265E-05
1.096615,1.123034E-05
1.097135,1.123003E-05
1.097654,1.122752E-05
1.098173,1.12236E-05
1.098692,1.122172E-05
1.099212,1.121992E-05
1.099731,1.122038E-05
1.10025,1.12226E-05
