X[s],"L RECTUS FEMORIS: EMG 2->filter (FilterSlidingRMS45)"
0.6272308,5.755057E-06
0.62775,5.755424E-06
0.6282693,5.755175E-06
0.6287885,5.754055E-06
0.6293077,5.751535E-06
0.6298269,5.747985E-06
0.6303462,5.745987E-06
0.6308654,5.747088E-06
0.6313846,5.75462E-06
0.6319038,5.767252E-06
0.6324231,5.785125E-06
0.6329423,5.810406E-06
0.6334615,5.840169E-06
0.6339808,5.869421E-06
0.6345,5.903675E-06
0.6350192,5.940246E-06
0.6355385,5.97397E-06
0.6360577,5.994891E-06
0.636577,6.006916E-06
0.6370962,6.005083E-06
0.6376154,5.987501E-06
0.6381346,5.955637E-06
0.6386539,5.910224E-06
0.6391731,5.858138E-06
0.6396923,5.799049E-06
0.6402115,5.753703E-06
0.6407308,5.730246E-06
0.64125,5.722596E-06
0.6417692,5.721203E-06
0.6422884,5.722048E-06
0.6428077,5.725461E-06
0.6433269,5.729633E-06
0.6438462,5.733884E-06
0.6443654,5.738352E-06
0.6448846,5.746466E-06
0.6454039,5.756731E-06
0.6459231,5.766165E-06
0.6464423,5.772881E-06
0.6469616,5.777344E-06
0.6474808,5.777019E-06
0.648,5.776168E-06
0.6485192,5.776558E-06
0.6490385,5.778281E-06
0.6495577,5.779067E-06
0.6500769,5.779512E-06
0.6505961,5.782633E-06
0.6511154,5.787822E-06
0.6516346,5.790007E-06
0.6521538,5.787058E-06
0.6526731,5.783793E-06
0.6531923,5.782512E-06
0.6537116,5.782107E-06
0.6542308,5.781362E-06
0.65475,5.779376E-06
0.6552693,5.777551E-06
0.6557885,5.776036E-06
0.6563077,5.774575E-06
0.6568269,5.772125E-06
0.6573462,5.761379E-06
0.6578654,5.742439E-06
0.6583846,5.727676E-06
0.6589038,5.722274E-06
0.6594231,5.722274E-06
0.6599423,5.722642E-06
0.6604615,5.721537E-06
0.6609808,5.721168E-06
0.6615,5.721659E-06
0.6620193,5.724858E-06
0.6625385,5.725006E-06
0.6630577,5.71702E-06
0.663577,5.710065E-06
0.6640962,5.704934E-06
0.6646154,5.694323E-06
0.6651346,5.682997E-06
0.6656538,5.709809E-06
0.6661731,5.77138E-06
0.6666923,5.8287E-06
0.6672115,5.866877E-06
0.6677307,5.882231E-06
0.66825,5.884845E-06
0.6687692,5.882854E-06
0.6692885,5.88245E-06
0.6698077,5.883287E-06
0.6703269,5.885755E-06
0.6708462,5.898236E-06
0.6713654,5.919514E-06
0.6718846,5.938457E-06
0.6724039,5.951757E-06
0.6729231,5.965485E-06
0.6734423,5.979612E-06
0.6739615,5.991379E-06
0.6744808,5.99607E-06
0.675,5.996319E-06
0.6755192,5.996422E-06
0.6760384,5.996427E-06
0.6765577,5.996207E-06
0.6770769,5.996192E-06
0.6775962,5.99627E-06
0.6781154,5.99713E-06
0.6786346,5.997247E-06
0.6791539,5.996324E-06
0.6796731,5.994761E-06
0.6801923,5.992415E-06
0.6807116,5.991555E-06
0.6812308,5.991555E-06
0.68175,5.982751E-06
0.6822692,5.963988E-06
0.6827885,5.947303E-06
0.6833077,5.934352E-06
0.6838269,5.921547E-06
0.6843461,5.911528E-06
0.6848654,5.905109E-06
0.6853846,5.900421E-06
0.6859038,5.896473E-06
0.6864231,5.889754E-06
0.6869423,5.874938E-06
0.6874616,5.852698E-06
0.6879808,5.836102E-06
0.6885,5.834536E-06
0.6890193,5.839313E-06
0.6895385,5.844767E-06
0.6900577,5.847432E-06
0.6905769,5.84901E-06
0.6910962,5.849685E-06
0.6916154,5.852488E-06
0.6921346,5.85857E-06
0.6926538,5.863767E-06
0.6931731,5.865799E-06
0.6936923,5.864406E-06
0.6942115,5.85897E-06
0.6947308,5.852844E-06
0.69525,5.854525E-06
0.6957693,5.864721E-06
0.6962885,5.878382E-06
0.6968077,5.887478E-06
0.697327,5.889745E-06
0.6978462,5.886189E-06
0.6983654,5.881933E-06
0.6988846,5.879862E-06
0.6994039,5.878841E-06
0.6999231,5.879214E-06
0.7004423,5.879289E-06
0.7009615,5.879872E-06
0.7014808,5.879593E-06
0.702,5.878293E-06
0.7025192,5.878572E-06
0.7030385,5.878766E-06
0.7035577,5.878991E-06
0.7040769,5.877954E-06
0.7045962,5.877117E-06
0.7051154,5.880759E-06
0.7056346,5.884368E-06
0.7061539,5.885448E-06
0.7066731,5.885448E-06
0.7071923,5.885448E-06
0.7077115,5.88282E-06
0.7082308,5.875149E-06
0.70875,5.864012E-06
0.7092692,5.848635E-06
0.7097884,5.832032E-06
0.7103077,5.821899E-06
0.7108269,5.825364E-06
0.7113461,5.828485E-06
0.7118654,5.829857E-06
0.7123846,5.830947E-06
0.7129039,5.83039E-06
0.7134231,5.828139E-06
0.7139423,5.825003E-06
0.7144616,5.820416E-06
0.7149808,5.813816E-06
0.7155,5.80692E-06
0.7160192,5.800537E-06
0.7165385,5.794961E-06
0.7170577,5.789545E-06
0.7175769,5.785538E-06
0.7180961,5.779947E-06
0.7186154,5.774837E-06
0.7191346,5.773442E-06
0.7196538,5.775876E-06
0.7201731,5.779931E-06
0.7206923,5.785011E-06
0.7212116,5.791325E-06
0.7217308,5.792787E-06
0.72225,5.793925E-06
0.7227693,5.799502E-06
0.7232885,5.804833E-06
0.7238077,5.803056E-06
0.7243269,5.799421E-06
0.7248462,5.797644E-06
0.7253654,5.796755E-06
0.7258846,5.795981E-06
0.7264038,5.796345E-06
0.7269231,5.79636E-06
0.7274423,5.798336E-06
0.7279615,5.807042E-06
0.7284808,5.816208E-06
0.729,5.815639E-06
0.7295192,5.803541E-06
0.7300385,5.788438E-06
0.7305577,5.771337E-06
0.731077,5.757111E-06
0.7315962,5.751248E-06
0.7321154,5.752959E-06
0.7326346,5.758576E-06
0.7331539,5.764919E-06
0.7336731,5.770632E-06
0.7341923,5.775705E-06
0.7347115,5.777799E-06
0.7352308,5.782283E-06
0.73575,5.785518E-06
0.7362692,5.781792E-06
0.7367885,5.782242E-06
0.7373077,5.787912E-06
0.7378269,5.793253E-06
0.7383462,5.79576E-06
0.7388654,5.798594E-06
0.7393847,5.803117E-06
0.7399039,5.810663E-06
0.7404231,5.824275E-06
0.7409423,5.834885E-06
0.7414616,5.842509E-06
0.7419808,5.845877E-06
0.7425,5.843393E-06
0.7430192,5.839382E-06
0.7435385,5.836598E-06
0.7440577,5.835881E-06
0.7445769,5.836001E-06
0.7450961,5.834892E-06
0.7456154,5.832181E-06
0.7461346,5.832422E-06
0.7466539,5.833426E-06
0.7471731,5.836317E-06
0.7476923,5.839583E-06
0.7482116,5.839061E-06
0.7487308,5.837938E-06
0.74925,5.838941E-06
0.7497692,5.832743E-06
0.7502885,5.798904E-06
0.7508077,5.715566E-06
0.7513269,5.591364E-06
0.7518461,5.497427E-06
0.7523654,5.457863E-06
0.7528846,5.448841E-06
0.7534038,5.441176E-06
0.7539231,5.436869E-06
0.7544423,5.438113E-06
0.7549616,5.438888E-06
0.7554808,5.437833E-06
0.756,5.435177E-06
0.7565193,5.43073E-06
0.7570385,5.42827E-06
0.7575577,5.429047E-06
0.7580769,5.429031E-06
0.7585962,5.428627E-06
0.7591154,5.428109E-06
0.7596346,5.428211E-06
0.7601538,5.426916E-06
0.7606731,5.426787E-06
0.7611923,5.427029E-06
0.7617115,5.427116E-06
0.7622308,5.427089E-06
0.76275,5.427089E-06
0.7632692,5.428842E-06
0.7637885,5.432078E-06
0.7643077,5.43751E-06
0.764827,5.449051E-06
0.7653462,5.469976E-06
0.7658654,5.492327E-06
0.7663846,5.513088E-06
0.7669039,5.529282E-06
0.7674231,5.542693E-06
0.7679423,5.561792E-06
0.7684615,5.582479E-06
0.7689808,5.592836E-06
0.7695,5.595878E-06
0.7700192,5.598698E-06
0.7705384,5.600272E-06
0.7710577,5.599723E-06
0.7715769,5.598635E-06
0.7720962,5.597966E-06
0.7726154,5.597103E-06
0.7731346,5.597102E-06
0.7736539,5.598426E-06
0.7741731,5.599598E-06
0.7746923,5.598845E-06
0.7752116,5.596836E-06
0.7757308,5.596836E-06
0.77625,5.59874E-06
0.7767692,5.602792E-06
0.7772885,5.608748E-06
0.7778077,5.615261E-06
0.7783269,5.620605E-06
0.7788461,5.625745E-06
0.7793654,5.627801E-06
0.7798846,5.617175E-06
0.7804039,5.594104E-06
0.7809231,5.563315E-06
0.7814423,5.526046E-06
0.7819616,5.500549E-06
0.7824808,5.487713E-06
0.783,5.47975E-06
0.7835193,5.477954E-06
0.7840385,5.478355E-06
0.7845577,5.479039E-06
0.7850769,5.479975E-06
0.7855962,5.480621E-06
0.7861154,5.481118E-06
0.7866346,5.478954E-06
0.7871538,5.475061E-06
0.7876731,5.474831E-06
0.7881923,5.475104E-06
0.7887115,5.468189E-06
0.7892308,5.465189E-06
0.78975,5.465441E-06
0.7902693,5.464155E-06
0.7907885,5.464155E-06
0.7913077,5.465655E-06
0.7918269,5.466442E-06
0.7923462,5.466877E-06
0.7928654,5.467519E-06
0.7933846,5.468403E-06
0.7939038,5.470331E-06
0.7944231,5.47328E-06
0.7949423,5.474163E-06
0.7954615,5.475848E-06
0.7959808,5.474821E-06
0.7965,5.474285E-06
0.7970192,5.475249E-06
0.7975385,5.474879E-06
0.7980577,5.475377E-06
0.798577,5.47634E-06
0.7990962,5.476725E-06
0.7996154,5.472103E-06
0.8001346,5.464605E-06
0.8006539,5.46002E-06
0.8011731,5.456603E-06
0.8016923,5.448078E-06
0.8022115,5.43085E-06
0.8027308,5.422387E-06
0.80325,5.425546E-06
0.8037692,5.430877E-06
0.8042884,5.434257E-06
0.8048077,5.435577E-06
0.8053269,5.435878E-06
0.8058462,5.436266E-06
0.8063654,5.437775E-06
0.8068846,5.445498E-06
0.8074039,5.457859E-06
0.8079231,5.467653E-06
0.8084423,5.476217E-06
0.8089616,5.484553E-06
0.8094808,5.488396E-06
0.81,5.490573E-06
0.8105192,5.488439E-06
0.8110385,5.482166E-06
0.8115577,5.475767E-06
0.8120769,5.474612E-06
0.8125961,5.477907E-06
0.8131154,5.478313E-06
0.8136346,5.476244E-06
0.8141539,5.476463E-06
0.8146731,5.475971E-06
0.8151923,5.46805E-06
0.8157116,5.446407E-06
0.8162308,5.417893E-06
0.81675,5.401522E-06
0.8172693,5.400963E-06
0.8177885,5.39804E-06
0.8183077,5.394132E-06
0.8188269,5.396385E-06
0.8193462,5.397861E-06
0.8198654,5.397079E-06
0.8203846,5.396906E-06
0.8209038,5.39664E-06
0.8214231,5.396786E-06
0.8219423,5.396873E-06
0.8224615,5.397308E-06
0.8229808,5.395658E-06
0.8235,5.38683E-06
0.8240193,5.377384E-06
0.8245385,5.36827E-06
0.8250577,5.35033E-06
0.825577,5.299246E-06
0.8260962,5.212859E-06
0.8266154,5.13123E-06
0.8271346,5.097531E-06
0.8276539,5.100948E-06
0.8281731,5.120071E-06
0.8286923,5.13857E-06
0.8292115,5.157804E-06
0.8297308,5.175574E-06
0.83025,5.181817E-06
0.8307692,5.182721E-06
0.8312885,5.182727E-06
0.8318077,5.184716E-06
0.8323269,5.192725E-06
0.8328462,5.19919E-06
0.8333654,5.19982E-06
0.8338846,5.200074E-06
0.8344039,5.201341E-06
0.8349231,5.203863E-06
0.8354423,5.204988E-06
0.8359615,5.198998E-06
0.8364808,5.183518E-06
0.837,5.177412E-06
0.8375192,5.189165E-06
0.8380384,5.216313E-06
0.8385577,5.246694E-06
0.8390769,5.27635E-06
0.8395962,5.304118E-06
0.8401154,5.323028E-06
0.8406346,5.327978E-06
0.8411539,5.327582E-06
0.8416731,5.327582E-06
0.8421923,5.325432E-06
0.8427116,5.320194E-06
0.8432308,5.308291E-06
0.84375,5.296443E-06
0.8442692,5.29069E-06
0.8447885,5.29069E-06
0.8453077,5.294076E-06
0.8458269,5.298782E-06
0.8463461,5.300771E-06
0.8468654,5.295818E-06
0.8473846,5.290773E-06
0.8479038,5.287633E-06
0.8484231,5.285684E-06
0.8489423,5.284026E-06
0.8494616,5.282474E-06
0.8499808,5.281438E-06
0.8505,5.28162E-06
0.8510193,5.275229E-06
0.8515385,5.261782E-06
0.8520577,5.245041E-06
0.8525769,5.218435E-06
0.8530962,5.177418E-06
0.8536154,5.13641E-06
0.8541346,5.09907E-06
0.8546538,5.056112E-06
0.8551731,5.013394E-06
0.8556923,4.988675E-06
0.8562115,4.982472E-06
0.8567308,4.979032E-06
0.85725,4.978932E-06
0.8577693,4.981473E-06
0.8582885,4.982584E-06
0.8588077,4.981896E-06
0.859327,4.981426E-06
0.8598462,4.980955E-06
0.8603654,4.981426E-06
0.8608846,4.981349E-06
0.8614039,4.981937E-06
0.8619231,4.981749E-06
0.8624423,4.981749E-06
0.8629615,4.982948E-06
0.8634808,4.981837E-06
0.864,4.983718E-06
0.8645192,5.00364E-06
0.8650385,5.028256E-06
0.8655577,5.057508E-06
0.8660769,5.108395E-06
0.8665962,5.164709E-06
0.8671154,5.197043E-06
0.8676347,5.207531E-06
0.8681539,5.211376E-06
0.8686731,5.213174E-06
0.8691923,5.213758E-06
0.8697116,5.214567E-06
0.8702308,5.214989E-06
0.87075,5.21505E-06
0.8712692,5.214893E-06
0.8717884,5.216112E-06
0.8723077,5.218957E-06
0.8728269,5.220528E-06
0.8733461,5.220842E-06
0.8738654,5.222463E-06
0.8743846,5.224734E-06
0.8749039,5.2272E-06
0.8754231,5.228813E-06
0.8759423,5.229042E-06
0.8764616,5.232777E-06
0.8769808,5.235284E-06
0.8775,5.238326E-06
0.8780192,5.244411E-06
0.8785385,5.249574E-06
0.8790577,5.256754E-06
0.8795769,5.272175E-06
0.8800961,5.302235E-06
0.8806154,5.332808E-06
0.8811346,5.343128E-06
0.8816538,5.339838E-06
0.8821731,5.327335E-06
0.8826923,5.302473E-06
0.8832116,5.269825E-06
0.8837308,5.236778E-06
0.88425,5.19825E-06
0.8847693,5.156436E-06
0.8852885,5.116776E-06
0.8858077,5.088861E-06
0.8863269,5.069747E-06
0.8868462,5.059709E-06
0.8873654,5.059153E-06
0.8878846,5.061844E-06
0.8884038,5.064811E-06
0.8889231,5.06565E-06
0.8894423,5.067262E-06
0.8899615,5.074701E-06
0.8904808,5.088395E-06
0.891,5.097917E-06
0.8915192,5.098606E-06
0.8920385,5.0969E-06
0.8925577,5.093589E-06
0.893077,5.089327E-06
0.8935962,5.084692E-06
0.8941154,5.07965E-06
0.8946346,5.070562E-06
0.8951539,5.060334E-06
0.8956731,5.052828E-06
0.8961923,5.048078E-06
0.8967115,5.045845E-06
0.8972308,5.048769E-06
0.89775,5.053639E-06
0.8982692,5.056235E-06
0.8987885,5.055105E-06
0.8993077,5.053697E-06
0.8998269,5.053419E-06
0.9003462,5.051674E-06
0.9008654,5.047034E-06
0.9013847,5.042436E-06
0.9019039,5.040456E-06
0.9024231,5.039462E-06
0.9029423,5.039398E-06
0.9034616,5.039677E-06
0.9039808,5.039416E-06
0.9045,5.039599E-06
0.9050192,5.040901E-06
0.9055385,5.043317E-06
0.9060577,5.046939E-06
0.9065769,5.050855E-06
0.9070961,5.055399E-06
0.9076154,5.061697E-06
0.9081346,5.07224E-06
0.9086539,5.082945E-06
0.9091731,5.091235E-06
0.9096923,5.092201E-06
0.9102116,5.090958E-06
0.9107308,5.096202E-06
0.91125,5.109855E-06
0.9117693,5.122969E-06
0.9122885,5.135393E-06
0.9128077,5.1507E-06
0.9133269,5.172833E-06
0.9138461,5.213274E-06
0.9143654,5.28372E-06
0.9148846,5.372762E-06
0.9154038,5.4408E-06
0.9159231,5.472032E-06
0.9164423,5.476782E-06
0.9169616,5.470153E-06
0.9174808,5.462669E-06
0.918,5.464513E-06
0.9185193,5.469141E-06
0.9190385,5.470303E-06
0.9195577,5.467663E-06
0.9200769,5.461232E-06
0.9205962,5.44504E-06
0.9211154,5.422792E-06
0.9216346,5.403559E-06
0.9221538,5.39128E-06
0.9226731,5.379403E-06
0.9231923,5.365093E-06
0.9237115,5.351664E-06
0.9242308,5.346671E-06
0.92475,5.346211E-06
0.9252692,5.346123E-06
0.9257885,5.346167E-06
0.9263077,5.34615E-06
0.926827,5.346342E-06
0.9273462,5.346753E-06
0.9278654,5.348171E-06
0.9283846,5.350931E-06
0.9289039,5.353147E-06
0.9294231,5.356018E-06
0.9299423,5.357576E-06
0.9304615,5.357505E-06
0.9309808,5.357287E-06
0.9315,5.358948E-06
0.9320192,5.360653E-06
0.9325384,5.362101E-06
0.9330577,5.362101E-06
0.9335769,5.362188E-06
0.9340962,5.36245E-06
0.9346154,5.362494E-06
0.9351346,5.362368E-06
0.9356539,5.360664E-06
0.9361731,5.36009E-06
0.9366923,5.362232E-06
0.9372116,5.367281E-06
0.9377308,5.369245E-06
0.93825,5.366446E-06
0.9387692,5.361336E-06
0.9392885,5.35803E-06
0.9398077,5.357751E-06
0.9403269,5.35721E-06
0.9408461,5.356882E-06
0.9413654,5.356314E-06
0.9418846,5.353311E-06
0.9424039,5.348582E-06
0.9429231,5.34701E-06
0.9434423,5.348763E-06
0.9439616,5.349683E-06
0.9444808,5.349557E-06
0.945,5.345877E-06
0.9455193,5.339381E-06
0.9460385,5.330141E-06
0.9465577,5.321635E-06
0.9470769,5.318745E-06
0.9475962,5.32268E-06
0.9481154,5.336281E-06
0.9486346,5.356068E-06
0.9491538,5.368503E-06
0.9496731,5.373738E-06
0.9501923,5.376794E-06
0.9507115,5.379016E-06
0.9512308,5.380497E-06
0.95175,5.382353E-06
0.9522693,5.386176E-06
0.9527885,5.388704E-06
0.9533077,5.389183E-06
0.953827,5.388829E-06
0.9543462,5.387411E-06
0.9548654,5.382565E-06
0.9553846,5.378684E-06
0.9559038,5.376985E-06
0.9564231,5.375678E-06
0.9569423,5.367521E-06
0.9574615,5.358391E-06
0.9579808,5.355685E-06
0.9585,5.354766E-06
0.9590192,5.355159E-06
0.9595385,5.365649E-06
0.9600577,5.396128E-06
0.960577,5.436007E-06
0.9610962,5.458244E-06
0.9616154,5.469564E-06
0.9621346,5.480476E-06
0.9626539,5.49175E-06
0.9631731,5.502592E-06
0.9636923,5.511967E-06
0.9642115,5.518976E-06
0.9647308,5.525017E-06
0.96525,5.535439E-06
0.9657692,5.551858E-06
0.9662884,5.564925E-06
0.9668077,5.568476E-06
0.9673269,5.57327E-06
0.9678462,5.577683E-06
0.9683654,5.580202E-06
0.9688846,5.581645E-06
0.9694039,5.578261E-06
0.9699231,5.572624E-06
0.9704423,5.565036E-06
0.9709616,5.558084E-06
0.9714808,5.558084E-06
0.972,5.560993E-06
0.9725192,5.556441E-06
0.9730385,5.549985E-06
0.9735577,5.549035E-06
0.9740769,5.54912E-06
0.9745961,5.549964E-06
0.9751154,5.551231E-06
0.9756346,5.551405E-06
0.9761539,5.551109E-06
0.9766731,5.551848E-06
0.9771923,5.550772E-06
0.9777116,5.541013E-06
0.9782308,5.522377E-06
0.97875,5.507641E-06
0.9792693,5.505216E-06
0.9797885,5.505072E-06
0.9803077,5.504306E-06
0.9808269,5.504519E-06
0.9813462,5.504184E-06
0.9818654,5.502779E-06
0.9823846,5.499856E-06
0.9829038,5.495632E-06
0.9834231,5.490466E-06
0.9839423,5.485658E-06
0.9844615,5.484975E-06
0.9849808,5.484206E-06
0.9855,5.482972E-06
0.9860193,5.479723E-06
0.9865385,5.473707E-06
0.9870577,5.468954E-06
0.987577,5.464771E-06
0.9880962,5.461828E-06
0.9886154,5.460583E-06
0.9891346,5.460911E-06
0.9896539,5.457263E-06
0.9901731,5.448589E-06
0.9906923,5.440305E-06
0.9912115,5.432375E-06
0.9917308,5.427888E-06
0.99225,5.426766E-06
0.9927692,5.426766E-06
0.9932885,5.426766E-06
0.9938077,5.426809E-06
0.9943269,5.426868E-06
0.9948462,5.4275E-06
0.9953654,5.427959E-06
0.9958846,5.428606E-06
0.9964039,5.430763E-06
0.9969231,5.431928E-06
0.9974423,5.431135E-06
0.9979615,5.43223E-06
0.9984808,5.435076E-06
0.999,5.436967E-06
0.9995192,5.436493E-06
1.000039,5.439805E-06
1.000558,5.45069E-06
1.001077,5.463313E-06
1.001596,5.467894E-06
1.002115,5.457859E-06
1.002635,5.444707E-06
1.003154,5.444411E-06
1.003673,5.448025E-06
1.004192,5.447815E-06
1.004712,5.446906E-06
1.005231,5.447557E-06
1.00575,5.447368E-06
1.006269,5.44782E-06
1.006788,5.450008E-06
1.007308,5.460658E-06
1.007827,5.483266E-06
1.008346,5.518064E-06
1.008865,5.57181E-06
1.009385,5.633392E-06
1.009904,5.694571E-06
1.010423,5.74067E-06
1.010942,5.754198E-06
1.011461,5.755217E-06
1.011981,5.755216E-06
1.0125,5.756234E-06
1.013019,5.761741E-06
1.013538,5.771264E-06
1.014058,5.779986E-06
1.014577,5.780487E-06
1.015096,5.763927E-06
1.015615,5.740797E-06
1.016135,5.719208E-06
1.016654,5.703168E-06
1.017173,5.691989E-06
1.017692,5.676857E-06
1.018212,5.664147E-06
1.018731,5.669935E-06
1.01925,5.685492E-06
1.019769,5.707701E-06
1.020288,5.726143E-06
1.020808,5.730115E-06
1.021327,5.729829E-06
1.021846,5.728832E-06
1.022365,5.727912E-06
1.022885,5.726945E-06
1.023404,5.725513E-06
1.023923,5.724874E-06
1.024442,5.726592E-06
1.024962,5.731111E-06
1.025481,5.7334E-06
1.026,5.732506E-06
1.026519,5.735121E-06
1.027038,5.744657E-06
1.027558,5.743923E-06
1.028077,5.738495E-06
1.028596,5.73272E-06
1.029115,5.723707E-06
1.029635,5.716103E-06
1.030154,5.717932E-06
1.030673,5.72318E-06
1.031192,5.726044E-06
1.031712,5.727349E-06
1.032231,5.726505E-06
1.03275,5.724459E-06
1.033269,5.724459E-06
1.033788,5.726894E-06
1.034308,5.729353E-06
1.034827,5.733609E-06
1.035346,5.739245E-06
1.035865,5.740021E-06
1.036385,5.738373E-06
1.036904,5.738414E-06
1.037423,5.736413E-06
1.037942,5.734805E-06
1.038462,5.736627E-06
1.038981,5.73434E-06
1.0395,5.731403E-06
1.040019,5.730436E-06
1.040538,5.729087E-06
1.041058,5.727287E-06
1.041577,5.727436E-06
1.042096,5.72764E-06
1.042615,5.726904E-06
1.043135,5.72606E-06
1.043654,5.723973E-06
1.044173,5.722335E-06
1.044692,5.723195E-06
1.045212,5.725267E-06
1.045731,5.730973E-06
1.04625,5.741312E-06
1.046769,5.751097E-06
1.047288,5.756131E-06
1.047808,5.757841E-06
1.048327,5.758436E-06
1.048846,5.757459E-06
1.049365,5.756361E-06
1.049885,5.755994E-06
1.050404,5.755134E-06
1.050923,5.754631E-06
1.051442,5.756829E-06
1.051962,5.757912E-06
1.052481,5.751821E-06
1.053,5.745096E-06
1.053519,5.740491E-06
1.054039,5.738189E-06
1.054558,5.736939E-06
1.055077,5.736939E-06
1.055596,5.738777E-06
1.056115,5.741593E-06
1.056635,5.740476E-06
1.057154,5.732511E-06
1.057673,5.72317E-06
1.058192,5.715566E-06
1.058712,5.707952E-06
1.059231,5.699942E-06
1.05975,5.692909E-06
1.060269,5.69151E-06
1.060789,5.691402E-06
1.061308,5.689863E-06
1.061827,5.686975E-06
1.062346,5.68427E-06
1.062865,5.682951E-06
1.063385,5.681792E-06
1.063904,5.679564E-06
1.064423,5.67794E-06
1.064942,5.67519E-06
1.065462,5.669123E-06
1.065981,5.660981E-06
1.0665,5.654226E-06
1.067019,5.64823E-06
1.067538,5.643043E-06
1.068058,5.638183E-06
1.068577,5.63191E-06
1.069096,5.638692E-06
1.069615,5.660175E-06
1.070135,5.683101E-06
1.070654,5.710497E-06
1.071173,5.764465E-06
1.071692,5.845709E-06
1.072212,5.928092E-06
1.072731,5.987551E-06
1.07325,6.036284E-06
1.073769,6.086148E-06
1.074288,6.134995E-06
1.074808,6.162848E-06
1.075327,6.173673E-06
1.075846,6.176817E-06
1.076365,6.177647E-06
1.076885,6.175655E-06
1.077404,6.166415E-06
1.077923,6.150337E-06
1.078442,6.135081E-06
1.078961,6.11925E-06
1.079481,6.105609E-06
1.08,6.100211E-06
1.080519,6.099404E-06
1.081038,6.099634E-06
1.081558,6.097901E-06
1.082077,6.091082E-06
1.082596,6.085829E-06
1.083115,6.085367E-06
1.083635,6.085136E-06
1.084154,6.084443E-06
1.084673,6.082696E-06
1.085192,6.079305E-06
1.085712,6.074751E-06
1.086231,6.069079E-06
1.08675,6.057603E-06
1.087269,6.039382E-06
1.087788,6.016338E-06
1.088308,5.992439E-06
1.088827,5.969915E-06
1.089346,5.951166E-06
1.089865,5.938165E-06
1.090385,5.936611E-06
1.090904,5.942267E-06
1.091423,5.944475E-06
1.091942,5.944474E-06
1.092462,5.945139E-06
1.092981,5.94963E-06
1.0935,5.962105E-06
1.094019,5.985886E-06
1.094538,6.021982E-06
1.095058,6.061536E-06
1.095577,6.088826E-06
1.096096,6.109147E-06
1.096615,6.129348E-06
1.097135,6.142521E-06
1.097654,6.147669E-06
1.098173,6.151631E-06
1.098692,6.154253E-06
1.099212,6.154382E-06
1.099731,6.154572E-06
